"Daily Mean data	    supplied by UK-air on 05/01/2026",,,,,,,,,,,,,,,,,,,,,,,,,,
All Data GMT hour ending,,,,,,,,,,,,,,,,,,,,,,,,,,
Status: V=Verified P=Provisionaly Verified N=Not Verified S=Suspect,,,,,,,,,,,,,,,,,,,,,,,,,,
Site name,Camden Kerbside,,Haringey Roadside,,London Bexley,,London Bloomsbury,,London Eltham,,London Haringey Priory Park South,,London Harlington,,London Hillingdon,,London Marylebone Road,,London N. Kensington,,London Westminster,,Southwark A2 Old Kent Road,,Tower Hamlets Roadside,
2019/4/12,49,V ugm-3,41,V ugm-3,20,V ugm-3,36,V ugm-3,13,V ugm-3,21,V ugm-3,31,V ugm-3,39,V ugm-3,53,V ugm-3,25,V ugm-3,No data,V ugm-3,57,V ugm-3,44,V ugm-3
2019/4/13,43,V ugm-3,32,V ugm-3,19,V ugm-3,29,V ugm-3,11,V ugm-3,17,V ugm-3,26,V ugm-3,36,V ugm-3,47,V ugm-3,24,V ugm-3,No data,V ugm-3,46,V ugm-3,38,V ugm-3
2019/4/14,44,V ugm-3,38,V ugm-3,14,V ugm-3,29,V ugm-3,11,V ugm-3,20,V ugm-3,22,V ugm-3,42,V ugm-3,56,V ugm-3,24,V ugm-3,No data,V ugm-3,38,V ugm-3,33,V ugm-3
2019/4/15,54,V ugm-3,41,V ugm-3,32,V ugm-3,47,V ugm-3,20,V ugm-3,29,V ugm-3,32,V ugm-3,62,V ugm-3,71,V ugm-3,38,V ugm-3,No data,V ugm-3,52,V ugm-3,39,V ugm-3
2019/4/16,69,V ugm-3,59,V ugm-3,49,V ugm-3,59,V ugm-3,43,V ugm-3,42,V ugm-3,51,V ugm-3,52,V ugm-3,67,V ugm-3,58,V ugm-3,No data,V ugm-3,77,V ugm-3,60,V ugm-3
2019/4/17,65,V ugm-3,46,V ugm-3,45,V ugm-3,54,V ugm-3,35,V ugm-3,30,V ugm-3,41,V ugm-3,64,V ugm-3,63,V ugm-3,49,V ugm-3,No data,V ugm-3,68,V ugm-3,49,V ugm-3
2019/4/18,55,V ugm-3,53,V ugm-3,49,V ugm-3,51,V ugm-3,38,V ugm-3,33,V ugm-3,44,V ugm-3,60,V ugm-3,64,V ugm-3,42,V ugm-3,No data,V ugm-3,67,V ugm-3,50,V ugm-3
2019/4/19,49,V ugm-3,56,V ugm-3,42,V ugm-3,45,V ugm-3,28,V ugm-3,26,V ugm-3,38,V ugm-3,56,V ugm-3,54,V ugm-3,36,V ugm-3,No data,V ugm-3,65,V ugm-3,54,V ugm-3
2019/4/20,50,V ugm-3,50,V ugm-3,34,V ugm-3,39,V ugm-3,22,V ugm-3,20,V ugm-3,35,V ugm-3,49,V ugm-3,51,V ugm-3,29,V ugm-3,No data,V ugm-3,57,V ugm-3,46,V ugm-3
2019/4/21,49,V ugm-3,53,V ugm-3,42,V ugm-3,43,V ugm-3,29,V ugm-3,23,V ugm-3,36,V ugm-3,45,V ugm-3,59,V ugm-3,33,V ugm-3,No data,V ugm-3,61,V ugm-3,47,V ugm-3
2019/4/22,69,V ugm-3,57,V ugm-3,46,V ugm-3,60,V ugm-3,38,V ugm-3,35,V ugm-3,46,V ugm-3,73,V ugm-3,68,V ugm-3,48,V ugm-3,No data,V ugm-3,75,V ugm-3,58,V ugm-3
2019/4/23,61,V ugm-3,55,V ugm-3,57,V ugm-3,59,V ugm-3,45,V ugm-3,40,V ugm-3,61,V ugm-3,62,V ugm-3,72,V ugm-3,50,V ugm-3,No data,V ugm-3,80,V ugm-3,62,V ugm-3
2019/4/24,61,V ugm-3,45,V ugm-3,30,V ugm-3,39,V ugm-3,20,V ugm-3,30,V ugm-3,39,V ugm-3,73,V ugm-3,80,V ugm-3,37,V ugm-3,No data,V ugm-3,41,V ugm-3,41,V ugm-3
2019/4/25,36,V ugm-3,38,V ugm-3,14,V ugm-3,19,V ugm-3,8,V ugm-3,15,V ugm-3,27,V ugm-3,59,V ugm-3,71,V ugm-3,15,V ugm-3,No data,V ugm-3,14,V ugm-3,16,V ugm-3
2019/4/26,31,V ugm-3,42,V ugm-3,15,V ugm-3,19,V ugm-3,7,V ugm-3,15,V ugm-3,31,V ugm-3,57,V ugm-3,71,V ugm-3,15,V ugm-3,No data,V ugm-3,17,V ugm-3,17,V ugm-3
2019/4/27,14,V ugm-3,14,V ugm-3,5,V ugm-3,27,V ugm-3,5,V ugm-3,6,V ugm-3,8,V ugm-3,20,V ugm-3,52,V ugm-3,9,V ugm-3,No data,V ugm-3,13,V ugm-3,19,V ugm-3
2019/4/28,34,V ugm-3,24,V ugm-3,9,V ugm-3,30,V ugm-3,7,V ugm-3,13,V ugm-3,15,V ugm-3,12,V ugm-3,27,V ugm-3,15,V ugm-3,No data,V ugm-3,33,V ugm-3,31,V ugm-3
2019/4/29,55,V ugm-3,53,V ugm-3,27,V ugm-3,39,V ugm-3,18,V ugm-3,24,V ugm-3,32,V ugm-3,43,V ugm-3,54,V ugm-3,30,V ugm-3,No data,V ugm-3,59,V ugm-3,42,V ugm-3
2019/4/30,78,V ugm-3,54,V ugm-3,30,V ugm-3,46,V ugm-3,23,V ugm-3,31,V ugm-3,34,V ugm-3,62,V ugm-3,77,V ugm-3,41,V ugm-3,No data,V ugm-3,57,V ugm-3,43,V ugm-3
2019/5/1,50,V ugm-3,53,V ugm-3,30,V ugm-3,45,V ugm-3,24,V ugm-3,29,V ugm-3,35,V ugm-3,53,V ugm-3,74,V ugm-3,27,V ugm-3,No data,V ugm-3,39,V ugm-3,49,V ugm-3
2019/5/2,54,V ugm-3,29,V ugm-3,26,V ugm-3,42,V ugm-3,19,V ugm-3,17,V ugm-3,26,V ugm-3,23,V ugm-3,47,V ugm-3,23,V ugm-3,No data,V ugm-3,50,V ugm-3,41,V ugm-3
2019/5/3,53,V ugm-3,43,V ugm-3,24,V ugm-3,38,V ugm-3,18,V ugm-3,20,V ugm-3,26,V ugm-3,31,V ugm-3,56,V ugm-3,26,V ugm-3,No data,V ugm-3,46,V ugm-3,50,V ugm-3
2019/5/4,41,V ugm-3,23,V ugm-3,9,V ugm-3,25,V ugm-3,4,V ugm-3,9,V ugm-3,12,V ugm-3,9,V ugm-3,24,V ugm-3,14,V ugm-3,No data,V ugm-3,35,V ugm-3,28,V ugm-3
2019/5/5,43,V ugm-3,35,V ugm-3,14,V ugm-3,22,V ugm-3,7,V ugm-3,15,V ugm-3,22,V ugm-3,27,V ugm-3,35,V ugm-3,15,V ugm-3,No data,V ugm-3,40,V ugm-3,35,V ugm-3
2019/5/6,25,V ugm-3,31,V ugm-3,15,V ugm-3,37,V ugm-3,12,V ugm-3,13,V ugm-3,18,V ugm-3,31,V ugm-3,49,V ugm-3,16,V ugm-3,No data,V ugm-3,27,V ugm-3,32,V ugm-3
2019/5/7,50,V ugm-3,60,V ugm-3,19,V ugm-3,23,V ugm-3,9,V ugm-3,20,V ugm-3,25,V ugm-3,75,V ugm-3,86,V ugm-3,19,V ugm-3,No data,V ugm-3,22,V ugm-3,23,V ugm-3
2019/5/8,No data,V ugm-3,47,V ugm-3,16,V ugm-3,28,V ugm-3,9,V ugm-3,22,V ugm-3,33,V ugm-3,67,V ugm-3,No data,V ugm-3,24,V ugm-3,No data,V ugm-3,28,V ugm-3,30,V ugm-3
2019/5/9,No data,V ugm-3,34,V ugm-3,24,V ugm-3,37,V ugm-3,17,V ugm-3,20,V ugm-3,32,V ugm-3,41,V ugm-3,No data,V ugm-3,33,V ugm-3,No data,V ugm-3,47,V ugm-3,43,V ugm-3
2019/5/10,No data,V ugm-3,45,V ugm-3,21,V ugm-3,21,V ugm-3,12,V ugm-3,22,V ugm-3,33,V ugm-3,66,V ugm-3,89,V ugm-3,24,V ugm-3,No data,V ugm-3,30,V ugm-3,36,V ugm-3
2019/5/11,52,V ugm-3,40,V ugm-3,23,V ugm-3,31,V ugm-3,16,V ugm-3,17,V ugm-3,25,V ugm-3,22,V ugm-3,52,V ugm-3,22,V ugm-3,No data,V ugm-3,54,V ugm-3,39,V ugm-3
2019/5/12,42,V ugm-3,42,V ugm-3,18,V ugm-3,29,V ugm-3,14,V ugm-3,14,V ugm-3,19,V ugm-3,34,V ugm-3,64,V ugm-3,23,V ugm-3,No data,V ugm-3,44,V ugm-3,32,V ugm-3
2019/5/13,49,V ugm-3,49,V ugm-3,20,V ugm-3,37,V ugm-3,13,V ugm-3,19,V ugm-3,31,V ugm-3,46,V ugm-3,73,V ugm-3,24,V ugm-3,No data,V ugm-3,58,V ugm-3,33,V ugm-3
2019/5/14,43,V ugm-3,40,V ugm-3,18,V ugm-3,40,V ugm-3,13,V ugm-3,16,V ugm-3,24,V ugm-3,34,V ugm-3,68,V ugm-3,20,V ugm-3,No data,V ugm-3,52,V ugm-3,30,V ugm-3
2019/5/15,60,V ugm-3,47,V ugm-3,23,V ugm-3,44,V ugm-3,15,V ugm-3,20,V ugm-3,30,V ugm-3,55,V ugm-3,80,V ugm-3,28,V ugm-3,No data,V ugm-3,58,V ugm-3,35,V ugm-3
2019/5/16,43,V ugm-3,38,V ugm-3,17,V ugm-3,36,V ugm-3,11,V ugm-3,16,V ugm-3,24,V ugm-3,25,V ugm-3,53,V ugm-3,21,V ugm-3,No data,V ugm-3,51,V ugm-3,36,V ugm-3
2019/5/17,42,V ugm-3,37,V ugm-3,19,V ugm-3,29,V ugm-3,12,V ugm-3,16,V ugm-3,21,V ugm-3,18,V ugm-3,39,V ugm-3,20,V ugm-3,No data,V ugm-3,56,V ugm-3,35,V ugm-3
2019/5/18,53,V ugm-3,40,V ugm-3,23,V ugm-3,36,V ugm-3,16,V ugm-3,21,V ugm-3,31,V ugm-3,28,V ugm-3,59,V ugm-3,29,V ugm-3,No data,V ugm-3,52,V ugm-3,44,V ugm-3
2019/5/19,44,V ugm-3,34,V ugm-3,30,V ugm-3,31,V ugm-3,18,V ugm-3,18,V ugm-3,26,V ugm-3,26,V ugm-3,46,V ugm-3,27,V ugm-3,No data,V ugm-3,58,V ugm-3,43,V ugm-3
2019/5/20,62,V ugm-3,37,V ugm-3,30,V ugm-3,34,V ugm-3,18,V ugm-3,18,V ugm-3,29,V ugm-3,22,V ugm-3,47,V ugm-3,28,V ugm-3,No data,V ugm-3,67,V ugm-3,48,V ugm-3
2019/5/21,54,V ugm-3,35,V ugm-3,29,V ugm-3,29,V ugm-3,17,V ugm-3,13,V ugm-3,23,V ugm-3,17,V ugm-3,44,V ugm-3,19,V ugm-3,No data,V ugm-3,57,V ugm-3,42,V ugm-3
2019/5/22,48,V ugm-3,54,V ugm-3,22,V ugm-3,25,V ugm-3,13,V ugm-3,17,V ugm-3,32,V ugm-3,64,V ugm-3,94,V ugm-3,19,V ugm-3,No data,V ugm-3,38,V ugm-3,34,V ugm-3
2019/5/23,42,V ugm-3,63,V ugm-3,19,V ugm-3,20,V ugm-3,11,V ugm-3,17,V ugm-3,31,V ugm-3,72,V ugm-3,107,V ugm-3,17,V ugm-3,No data,V ugm-3,24,V ugm-3,27,V ugm-3
2019/5/24,46,V ugm-3,28,V ugm-3,21,V ugm-3,28,V ugm-3,15,V ugm-3,13,V ugm-3,24,V ugm-3,18,V ugm-3,46,V ugm-3,21,V ugm-3,No data,V ugm-3,54,V ugm-3,43,V ugm-3
2019/5/25,25,V ugm-3,18,V ugm-3,13,V ugm-3,25,V ugm-3,9,V ugm-3,7,V ugm-3,13,V ugm-3,13,V ugm-3,39,V ugm-3,12,V ugm-3,No data,V ugm-3,35,V ugm-3,29,V ugm-3
2019/5/26,17,V ugm-3,17,V ugm-3,7,V ugm-3,11,V ugm-3,5,V ugm-3,8,V ugm-3,11,V ugm-3,27,V ugm-3,47,V ugm-3,12,V ugm-3,No data,V ugm-3,14,V ugm-3,20,V ugm-3
2019/5/27,16,V ugm-3,14,V ugm-3,10,V ugm-3,16,V ugm-3,7,V ugm-3,7,V ugm-3,10,V ugm-3,23,V ugm-3,48,V ugm-3,14,V ugm-3,No data,V ugm-3,19,V ugm-3,23,V ugm-3
2019/5/28,40,V ugm-3,22,V ugm-3,15,V ugm-3,22,V ugm-3,8,V ugm-3,11,V ugm-3,22,V ugm-3,22,V ugm-3,40,V ugm-3,17,V ugm-3,No data,V ugm-3,43,V ugm-3,27,V ugm-3
2019/5/29,33,V ugm-3,41,V ugm-3,16,V ugm-3,18,V ugm-3,6,V ugm-3,18,V ugm-3,31,V ugm-3,55,V ugm-3,71,V ugm-3,19,V ugm-3,No data,V ugm-3,21,V ugm-3,21,V ugm-3
2019/5/30,17,V ugm-3,20,V ugm-3,7,V ugm-3,12,V ugm-3,6,V ugm-3,7,V ugm-3,12,V ugm-3,32,V ugm-3,64,V ugm-3,13,V ugm-3,No data,V ugm-3,12,V ugm-3,20,V ugm-3
2019/5/31,23,V ugm-3,30,V ugm-3,11,V ugm-3,11,V ugm-3,7,V ugm-3,9,V ugm-3,20,V ugm-3,47,V ugm-3,No data,V ugm-3,15,V ugm-3,No data,V ugm-3,15,V ugm-3,18,V ugm-3
2019/6/1,31,V ugm-3,38,V ugm-3,13,V ugm-3,14,V ugm-3,9,V ugm-3,13,V ugm-3,30,V ugm-3,60,V ugm-3,No data,V ugm-3,14,V ugm-3,No data,V ugm-3,19,V ugm-3,17,V ugm-3
2019/6/2,21,V ugm-3,26,V ugm-3,10,V ugm-3,10,V ugm-3,8,V ugm-3,10,V ugm-3,26,V ugm-3,42,V ugm-3,No data,V ugm-3,12,V ugm-3,No data,V ugm-3,18,V ugm-3,17,V ugm-3
2019/6/3,25,V ugm-3,25,V ugm-3,8,V ugm-3,9,V ugm-3,7,V ugm-3,8,V ugm-3,17,V ugm-3,46,V ugm-3,No data,V ugm-3,10,V ugm-3,No data,V ugm-3,11,V ugm-3,20,V ugm-3
2019/6/4,52,V ugm-3,37,V ugm-3,20,V ugm-3,27,V ugm-3,16,V ugm-3,21,V ugm-3,28,V ugm-3,57,V ugm-3,No data,V ugm-3,25,V ugm-3,No data,V ugm-3,43,V ugm-3,28,V ugm-3
2019/6/5,30,V ugm-3,28,V ugm-3,11,V ugm-3,9,V ugm-3,8,V ugm-3,10,V ugm-3,18,V ugm-3,54,V ugm-3,No data,V ugm-3,12,V ugm-3,No data,V ugm-3,16,V ugm-3,19,V ugm-3
2019/6/6,36,V ugm-3,38,V ugm-3,11,V ugm-3,13,V ugm-3,8,V ugm-3,13,V ugm-3,19,V ugm-3,57,V ugm-3,No data,V ugm-3,14,V ugm-3,No data,V ugm-3,17,V ugm-3,17,V ugm-3
2019/6/7,52,V ugm-3,29,V ugm-3,25,V ugm-3,36,V ugm-3,17,V ugm-3,19,V ugm-3,27,V ugm-3,43,V ugm-3,No data,V ugm-3,29,V ugm-3,No data,V ugm-3,48,V ugm-3,36,V ugm-3
2019/6/8,14,V ugm-3,19,V ugm-3,6,V ugm-3,7,V ugm-3,6,V ugm-3,7,V ugm-3,11,V ugm-3,30,V ugm-3,65,V ugm-3,9,V ugm-3,No data,V ugm-3,11,V ugm-3,18,V ugm-3
2019/6/9,27,V ugm-3,32,V ugm-3,9,V ugm-3,9,V ugm-3,7,V ugm-3,9,V ugm-3,19,V ugm-3,40,V ugm-3,60,V ugm-3,12,V ugm-3,No data,V ugm-3,18,V ugm-3,18,V ugm-3
2019/6/10,49,V ugm-3,33,V ugm-3,19,V ugm-3,30,V ugm-3,15,V ugm-3,12,V ugm-3,21,V ugm-3,16,V ugm-3,43,V ugm-3,20,V ugm-3,No data,V ugm-3,53,V ugm-3,45,V ugm-3
2019/6/11,44,V ugm-3,25,V ugm-3,10,V ugm-3,22,V ugm-3,8,V ugm-3,10,V ugm-3,12,V ugm-3,19,V ugm-3,No data,V ugm-3,17,V ugm-3,No data,V ugm-3,40,V ugm-3,29,V ugm-3
2019/6/12,50,V ugm-3,30,V ugm-3,23,V ugm-3,27,V ugm-3,15,V ugm-3,17,V ugm-3,23,V ugm-3,21,V ugm-3,56,V ugm-3,23,V ugm-3,No data,V ugm-3,57,V ugm-3,38,V ugm-3
2019/6/13,32,V ugm-3,30,V ugm-3,10,V ugm-3,17,V ugm-3,5,V ugm-3,13,V ugm-3,27,V ugm-3,53,V ugm-3,87,V ugm-3,16,V ugm-3,No data,V ugm-3,17,V ugm-3,18,V ugm-3
2019/6/14,31,V ugm-3,29,V ugm-3,8,V ugm-3,13,V ugm-3,5,V ugm-3,11,V ugm-3,22,V ugm-3,53,V ugm-3,87,V ugm-3,13,V ugm-3,No data,V ugm-3,15,V ugm-3,14,V ugm-3
2019/6/15,27,V ugm-3,28,V ugm-3,7,V ugm-3,12,V ugm-3,5,V ugm-3,10,V ugm-3,23,V ugm-3,53,V ugm-3,70,V ugm-3,12,V ugm-3,No data,V ugm-3,16,V ugm-3,13,V ugm-3
2019/6/16,18,V ugm-3,20,V ugm-3,5,V ugm-3,8,V ugm-3,4,V ugm-3,7,V ugm-3,22,V ugm-3,40,V ugm-3,55,V ugm-3,9,V ugm-3,No data,V ugm-3,12,V ugm-3,11,V ugm-3
2019/6/17,28,V ugm-3,25,V ugm-3,10,V ugm-3,11,V ugm-3,6,V ugm-3,8,V ugm-3,19,V ugm-3,53,V ugm-3,86,V ugm-3,10,V ugm-3,No data,V ugm-3,14,V ugm-3,12,V ugm-3
2019/6/18,55,V ugm-3,35,V ugm-3,23,V ugm-3,33,V ugm-3,17,V ugm-3,29,V ugm-3,34,V ugm-3,52,V ugm-3,73,V ugm-3,33,V ugm-3,No data,V ugm-3,49,V ugm-3,40,V ugm-3
2019/6/19,47,V ugm-3,25,V ugm-3,23,V ugm-3,28,V ugm-3,20,V ugm-3,20,V ugm-3,23,V ugm-3,38,V ugm-3,66,V ugm-3,27,V ugm-3,34,V ugm-3,47,V ugm-3,44,V ugm-3
2019/6/20,25,V ugm-3,17,V ugm-3,10,V ugm-3,17,V ugm-3,No data,V ugm-3,11,V ugm-3,15,V ugm-3,36,V ugm-3,87,V ugm-3,16,V ugm-3,18,V ugm-3,17,V ugm-3,29,V ugm-3
2019/6/21,37,V ugm-3,20,V ugm-3,11,V ugm-3,20,V ugm-3,No data,V ugm-3,13,V ugm-3,16,V ugm-3,34,V ugm-3,71,V ugm-3,16,V ugm-3,22,V ugm-3,27,V ugm-3,33,V ugm-3
2019/6/22,50,V ugm-3,24,V ugm-3,13,V ugm-3,19,V ugm-3,No data,V ugm-3,17,V ugm-3,19,V ugm-3,47,V ugm-3,75,V ugm-3,21,V ugm-3,21,V ugm-3,32,V ugm-3,21,V ugm-3
2019/6/23,34,V ugm-3,20,V ugm-3,21,V ugm-3,26,V ugm-3,19,V ugm-3,16,V ugm-3,27,V ugm-3,30,V ugm-3,No data,V ugm-3,23,V ugm-3,30,V ugm-3,46,V ugm-3,26,V ugm-3
2019/6/24,50,V ugm-3,37,V ugm-3,20,V ugm-3,31,V ugm-3,22,V ugm-3,26,V ugm-3,39,V ugm-3,66,V ugm-3,No data,V ugm-3,29,V ugm-3,35,V ugm-3,39,V ugm-3,33,V ugm-3
2019/6/25,47,V ugm-3,No data,V ugm-3,20,V ugm-3,31,V ugm-3,16,V ugm-3,No data,V ugm-3,25,V ugm-3,22,V ugm-3,43,V ugm-3,24,V ugm-3,36,V ugm-3,57,V ugm-3,37,V ugm-3
2019/6/26,23,V ugm-3,No data,V ugm-3,7,V ugm-3,17,V ugm-3,7,V ugm-3,No data,V ugm-3,10,V ugm-3,11,V ugm-3,25,V ugm-3,11,V ugm-3,22,V ugm-3,42,V ugm-3,24,V ugm-3
2019/6/27,26,V ugm-3,No data,V ugm-3,4,V ugm-3,15,V ugm-3,6,V ugm-3,No data,V ugm-3,11,V ugm-3,15,V ugm-3,43,V ugm-3,11,V ugm-3,18,V ugm-3,34,V ugm-3,19,V ugm-3
2019/6/28,38,V ugm-3,No data,V ugm-3,8,V ugm-3,26,V ugm-3,9,V ugm-3,13,V ugm-3,18,V ugm-3,32,V ugm-3,55,V ugm-3,18,V ugm-3,23,V ugm-3,40,V ugm-3,17,V ugm-3
2019/6/29,54,V ugm-3,No data,V ugm-3,22,V ugm-3,28,V ugm-3,19,V ugm-3,22,V ugm-3,32,V ugm-3,64,V ugm-3,94,V ugm-3,24,V ugm-3,No data,V ugm-3,38,V ugm-3,27,V ugm-3
2019/6/30,10,V ugm-3,16,V ugm-3,5,V ugm-3,8,V ugm-3,6,V ugm-3,7,V ugm-3,7,V ugm-3,16,V ugm-3,46,V ugm-3,8,V ugm-3,13,V ugm-3,13,V ugm-3,20,V ugm-3
2019/7/1,25,V ugm-3,11,V ugm-3,9,V ugm-3,13,V ugm-3,8,V ugm-3,7,V ugm-3,10,V ugm-3,12,V ugm-3,32,V ugm-3,9,V ugm-3,19,V ugm-3,29,V ugm-3,25,V ugm-3
2019/7/2,44,V ugm-3,24,V ugm-3,12,V ugm-3,19,V ugm-3,10,V ugm-3,11,V ugm-3,19,V ugm-3,13,V ugm-3,28,V ugm-3,13,V ugm-3,21,V ugm-3,51,V ugm-3,29,V ugm-3
2019/7/3,44,V ugm-3,30,V ugm-3,16,V ugm-3,27,V ugm-3,14,V ugm-3,14,V ugm-3,21,V ugm-3,26,V ugm-3,53,V ugm-3,18,V ugm-3,29,V ugm-3,50,V ugm-3,32,V ugm-3
2019/7/4,55,V ugm-3,34,V ugm-3,18,V ugm-3,28,V ugm-3,16,V ugm-3,18,V ugm-3,34,V ugm-3,30,V ugm-3,55,V ugm-3,22,V ugm-3,33,V ugm-3,65,V ugm-3,36,V ugm-3
2019/7/5,37,V ugm-3,32,V ugm-3,22,V ugm-3,22,V ugm-3,18,V ugm-3,12,V ugm-3,23,V ugm-3,35,V ugm-3,69,V ugm-3,19,V ugm-3,28,V ugm-3,48,V ugm-3,42,V ugm-3
2019/7/6,35,V ugm-3,24,V ugm-3,11,V ugm-3,18,V ugm-3,10,V ugm-3,15,V ugm-3,17,V ugm-3,15,V ugm-3,26,V ugm-3,15,V ugm-3,20,V ugm-3,46,V ugm-3,28,V ugm-3
2019/7/7,33,V ugm-3,24,V ugm-3,8,V ugm-3,16,V ugm-3,7,V ugm-3,12,V ugm-3,16,V ugm-3,34,V ugm-3,40,V ugm-3,15,V ugm-3,18,V ugm-3,31,V ugm-3,21,V ugm-3
2019/7/8,47,V ugm-3,39,V ugm-3,18,V ugm-3,25,V ugm-3,13,V ugm-3,22,V ugm-3,26,V ugm-3,55,V ugm-3,64,V ugm-3,19,V ugm-3,23,V ugm-3,36,V ugm-3,26,V ugm-3
2019/7/9,44,V ugm-3,49,V ugm-3,15,V ugm-3,19,V ugm-3,12,V ugm-3,20,V ugm-3,24,V ugm-3,45,V ugm-3,72,V ugm-3,17,V ugm-3,23,V ugm-3,26,V ugm-3,28,V ugm-3
2019/7/10,35,V ugm-3,47,V ugm-3,16,V ugm-3,18,V ugm-3,13,V ugm-3,17,V ugm-3,28,V ugm-3,60,V ugm-3,87,V ugm-3,18,V ugm-3,22,V ugm-3,24,V ugm-3,28,V ugm-3
2019/7/11,28,V ugm-3,31,V ugm-3,16,V ugm-3,19,V ugm-3,13,V ugm-3,14,V ugm-3,18,V ugm-3,29,V ugm-3,68,V ugm-3,16,V ugm-3,26,V ugm-3,26,V ugm-3,36,V ugm-3
2019/7/12,35,V ugm-3,20,V ugm-3,12,V ugm-3,18,V ugm-3,9,V ugm-3,8,V ugm-3,13,V ugm-3,9,V ugm-3,25,V ugm-3,10,V ugm-3,24,V ugm-3,46,V ugm-3,31,V ugm-3
2019/7/13,31,V ugm-3,28,V ugm-3,9,V ugm-3,14,V ugm-3,8,V ugm-3,9,V ugm-3,11,V ugm-3,9,V ugm-3,21,V ugm-3,10,V ugm-3,21,V ugm-3,45,V ugm-3,25,V ugm-3
2019/7/14,24,V ugm-3,25,V ugm-3,7,V ugm-3,12,V ugm-3,6,V ugm-3,9,V ugm-3,11,V ugm-3,10,V ugm-3,20,V ugm-3,11,V ugm-3,18,V ugm-3,33,V ugm-3,23,V ugm-3
2019/7/15,37,V ugm-3,32,V ugm-3,11,V ugm-3,13,V ugm-3,8,V ugm-3,10,V ugm-3,17,V ugm-3,15,V ugm-3,32,V ugm-3,12,V ugm-3,21,V ugm-3,49,V ugm-3,28,V ugm-3
2019/7/16,40,V ugm-3,45,V ugm-3,18,V ugm-3,22,V ugm-3,13,V ugm-3,14,V ugm-3,26,V ugm-3,48,V ugm-3,80,V ugm-3,17,V ugm-3,25,V ugm-3,32,V ugm-3,31,V ugm-3
2019/7/17,41,V ugm-3,56,V ugm-3,17,V ugm-3,17,V ugm-3,11,V ugm-3,18,V ugm-3,25,V ugm-3,65,V ugm-3,No data,V ugm-3,16,V ugm-3,22,V ugm-3,23,V ugm-3,23,V ugm-3
2019/7/18,25,V ugm-3,31,V ugm-3,14,V ugm-3,17,V ugm-3,11,V ugm-3,12,V ugm-3,15,V ugm-3,38,V ugm-3,No data,V ugm-3,14,V ugm-3,23,V ugm-3,23,V ugm-3,26,V ugm-3
2019/7/19,29,V ugm-3,43,V ugm-3,13,V ugm-3,18,V ugm-3,8,V ugm-3,17,V ugm-3,28,V ugm-3,50,V ugm-3,73,V ugm-3,16,V ugm-3,20,V ugm-3,20,V ugm-3,21,V ugm-3
2019/7/20,15,V ugm-3,24,V ugm-3,6,V ugm-3,8,V ugm-3,6,V ugm-3,8,V ugm-3,12,V ugm-3,26,V ugm-3,62,V ugm-3,8,V ugm-3,15,V ugm-3,No data,V ugm-3,18,V ugm-3
2019/7/21,20,V ugm-3,30,V ugm-3,6,V ugm-3,8,V ugm-3,6,V ugm-3,9,V ugm-3,17,V ugm-3,36,V ugm-3,57,V ugm-3,11,V ugm-3,10,V ugm-3,16,V ugm-3,13,V ugm-3
2019/7/22,23,V ugm-3,33,V ugm-3,9,V ugm-3,8,V ugm-3,7,V ugm-3,11,V ugm-3,18,V ugm-3,41,V ugm-3,65,V ugm-3,12,V ugm-3,12,V ugm-3,15,V ugm-3,12,V ugm-3
2019/7/23,62,V ugm-3,45,V ugm-3,27,V ugm-3,40,V ugm-3,16,V ugm-3,22,V ugm-3,25,V ugm-3,55,V ugm-3,92,V ugm-3,27,V ugm-3,30,V ugm-3,45,V ugm-3,28,V ugm-3
2019/7/24,41,V ugm-3,52,V ugm-3,23,V ugm-3,No data,V ugm-3,15,V ugm-3,22,V ugm-3,33,V ugm-3,52,V ugm-3,106,V ugm-3,26,V ugm-3,23,V ugm-3,36,V ugm-3,31,V ugm-3
2019/7/25,80,V ugm-3,70,V ugm-3,33,V ugm-3,No data,V ugm-3,21,V ugm-3,31,V ugm-3,39,V ugm-3,82,V ugm-3,114,V ugm-3,42,V ugm-3,39,V ugm-3,55,V ugm-3,45,V ugm-3
2019/7/26,32,V ugm-3,39,V ugm-3,18,V ugm-3,No data,V ugm-3,15,V ugm-3,21,V ugm-3,22,V ugm-3,42,V ugm-3,67,V ugm-3,22,V ugm-3,23,V ugm-3,27,V ugm-3,36,V ugm-3
2019/7/27,27,V ugm-3,19,V ugm-3,16,V ugm-3,No data,V ugm-3,13,V ugm-3,11,V ugm-3,19,V ugm-3,14,V ugm-3,35,V ugm-3,17,V ugm-3,23,V ugm-3,38,V ugm-3,30,V ugm-3
2019/7/28,15,V ugm-3,15,V ugm-3,8,V ugm-3,No data,V ugm-3,8,V ugm-3,6,V ugm-3,10,V ugm-3,19,V ugm-3,40,V ugm-3,15,V ugm-3,15,V ugm-3,22,V ugm-3,27,V ugm-3
2019/7/29,36,V ugm-3,40,V ugm-3,14,V ugm-3,No data,V ugm-3,8,V ugm-3,14,V ugm-3,17,V ugm-3,53,V ugm-3,63,V ugm-3,15,V ugm-3,18,V ugm-3,23,V ugm-3,19,V ugm-3
